signatur;pdf_file_url;key;summary
21.5612;https://grosserrat.bs.ch/dokumente/100395/000000395258.pdf;000000395258.pdf;Die schriftliche Anfrage stellt die Frage, ob der Kanton Basel-Stadt den Hackern schutzlos ausgeliefert ist und ob er anfällig für gefährliche Angriffe auf die IT-Sicherheit ist. IT-Sicherheitsexperten sind der Meinung, dass viele Kommunen hilflos den Hackern gegenüberstehen und besonders verwundbar sind. Cyberkriminalität ist mittlerweile profitabler als Drogenhandel, und der Zustand der IT-Sicherheit ist schlecht. Die Basler Regierung wird erwartet, sich intensiv mit der effektiven Bekämpfung von Cyberkriminalität auseinanderzusetzen.
21.5596;https://grosserrat.bs.ch/dokumente/100395/000000395223.pdf;000000395223.pdf;Der Interpellant möchte wissen, warum die hergeleiteten k-Werte für Crotamiton und Benzidin nicht in der Liste des Bafu aufgeführt sind und ob der Kanton Basel-Stadt die k-Werte für diese Stoffe vom Bafu bewilligt bekommen hat. Zudem interessiert ihn, ob der Kanton Basel-Stadt weitere Grundlagen oder Grenzwerte bei der Herleitung der k-Werte berücksichtigt hat und welche k-Werte schließlich zur Anwendung kommen.
21.5594;https://grosserrat.bs.ch/dokumente/100395/000000395222.pdf;000000395222.pdf;Die Interpellantin fordert eine umgehende Signalisierung gefährlicher Fahrspurverengungen, um die Sicherheit von Velofahrenden zu verbessern. Sie möchte vom Regierungsrat wissen, welche konkreten Massnahmen geplant sind, um den Veloverkehr zu fördern und die Verkehrssicherheit zu verbessern. Zudem interessiert sie sich für Erfahrungen aus anderen Städten oder Ländern, die bei der Lösung der Verkehrsprobleme helfen könnten.
21.5588;https://grosserrat.bs.ch/dokumente/100395/000000395216.pdf;000000395216.pdf;Die Robi-Spiel-Aktionen planen aus finanziellen Gründen die Schließung der Ludotheken Bläsi und St. Johann. Diese Ludotheken sind für Familien und Kinder in den dicht besiedelten Quartieren von großer Bedeutung, da sie Spiele und Spielsachen zur Ausleihe anbieten, Spielaktivitäten organisieren und Raum zum Spielen schaffen. Der Regierungsrat wird gebeten, zu klären, ob er die Ludotheken als wichtigen Bestandteil der Freizeitaktivitäten von Kindern und Familien ansieht, ob er sich für ihren Erhalt einsetzen wird und welche Möglichkeiten er sieht, den Betrieb dieser Institutionen fortzusetzen und sicherzustellen.
21.5587;https://grosserrat.bs.ch/dokumente/100395/000000395214.pdf;000000395214.pdf;Die Regierung soll prüfen, wie die Impfquote bei der migrantischen Bevölkerung erhöht werden kann und wie diese Zielgruppe zielgerichtet angesprochen und informiert werden kann. Es wird gefragt, welche konkreten Maßnahmen bereits ergriffen wurden und wie der Regierungsrat die Wirksamkeit dieser Maßnahmen beurteilt. Zudem wird nach weiteren geplanten Maßnahmen zur Verbesserung des Zugangs zu gesicherten Informationen für vulnerable und fremdsprachige Menschen sowie zur Stärkung der Zusammenarbeit mit Migrantenorganisationen und anderen Akteuren im Bereich der migrantischen Gesundheitsförderung gefragt.
21.5586;https://grosserrat.bs.ch/dokumente/100395/000000395211.pdf;000000395211.pdf;Die Interpellation Nr. 105 vom September 2021 kritisiert behördliche Maßnahmen, die dem ÖV-Programm entgegenwirken und den Fahrgästen schaden. Es werden konkrete Beispiele genannt, wie die Ignorierung eines Spätverkehrsangebots und die geplante Aufhebung von Doppelhaltestellen ohne flankierende Maßnahmen. Die Regierung wird aufgefordert, zu diesen negativen Entwicklungen Stellung zu nehmen und es werden Fragen zu Verzögerungen bei der Trambeschaffung gestellt.
21.5585;https://grosserrat.bs.ch/dokumente/100395/000000395210.pdf;000000395210.pdf;"Das Projekt ""Gemeinsam statt einsam - Cluster-Wohnungen für Basel"" strebt die Schaffung von Wohnungen an, in denen ältere Menschen in eigenen kleinen Wohnungen leben, aber Gemeinschaftsräume wie Küche, Wohnzimmer und Garten teilen. Dies soll soziale Kontakte, gegenseitige Unterstützung und eine aktive Teilnahme am Gemeinschaftsleben ermöglichen. Die Anzugsstellenden fordern den Regierungsrat auf, Möglichkeiten zur Schaffung solcher Wohnungen zu evaluieren, um die soziale Isolation im Alter zu verringern und die Lebensqualität zu erhöhen."
21.5575;https://grosserrat.bs.ch/dokumente/100395/000000395124.pdf;000000395124.pdf;In meiner schriftlichen Anfrage äußere ich meine Unzufriedenheit über die neuen Mistkübel in Basel. Ich finde sie hässlich und eine Frechheit. Ich frage mich, ob es solche Mistkübel auch im Ausland oder in der Schweiz gibt und ob sie speziell für Basel entwickelt wurden. Ich möchte wissen, wer den Auftrag dafür gegeben hat und wie lange die Testphase dauert. Außerdem interessiert mich, wer darüber entscheidet, ob die Testphase erfolgreich war und ob das alte System wieder eingeführt wird, falls die Testphase scheitert. Zusätzlich habe ich Schwierigkeiten, meinen Müll in der Stadt zu entsorgen und werfe ihn teilweise in den Rhein. Daher frage ich mich, ob es erlaubt ist, Brot für Fische und Vögel in den Rhein zu werfen. Absender: Eric Weber.
21.5574;https://grosserrat.bs.ch/dokumente/100395/000000395123.pdf;000000395123.pdf;Es wird nach der Kontrolle der Public Corporate Governance im Gesundheitsmarkt Basel gefragt, da dort eine Gratwanderung zwischen guter Vernetzung und Filz besteht. Es wird vorgeschlagen, dass alle Geschäfte eines Verwaltungsrates mit dem Spital publiziert werden, um maximale Transparenz zu gewährleisten. Die Anfrage stellt drei Fragen zur Finanzkontrolle im Kanton Basel-Stadt, zur Durchleuchtung der Jahresberichte öffentlicher Spitäler und zur Kontrolle der Vorgaben der Public Corporate Governance.
21.557;https://grosserrat.bs.ch/dokumente/100395/000000395120.pdf;000000395120.pdf;Basel plant, die Stadt zu begrünen, bewässern und beschatten, um den Klimawandel zu bekämpfen. Das Deutsche Institut für Urbanistik (Difu) in Berlin ist ein führendes Stadtforschungsinstitut und erforscht auch den Umweltbereich. Basel möchte das Potenzial von begrünten Dächern erforschen und es ist unklar, ob sie bereits Kontakt zum Difu aufgenommen haben oder Mitglied sind. Es wird gefragt, ob Basel Interesse hat, an den Programmen des Difu teilzunehmen.
21.5562;https://grosserrat.bs.ch/dokumente/100395/000000395112.pdf;000000395112.pdf;Der Fragesteller möchte wissen, wie der Kanton Basel-Stadt mit dem Thema Diversität umgeht und welche Pläne die Regierung in Bezug auf Diversität hat. Er betont, dass Diversität nicht nur Vielfalt bedeutet, sondern auch den respektvollen Umgang mit Verschiedenheit und Individualität einschließt.
21.5561;https://grosserrat.bs.ch/dokumente/100395/000000395111.pdf;000000395111.pdf;Der Regierungsrat wird um seine Einschätzung zur Barrierefreiheit im Kanton Basel-Stadt gebeten. Es werden zwei bis drei Beispiele für wichtige Aspekte der Barrierefreiheit erbeten. Es wird gefragt, ob die Rampe im Rathaus Basel für Rollstuhlfahrer oder für den Transport von Lasten gebaut wurde und ob ein Rollstuhlfahrer an Parlamentssitzungen teilnehmen könnte.
21.5535;https://grosserrat.bs.ch/dokumente/100395/000000395086.pdf;000000395086.pdf;Es wird nach den Gründen für den Parkplatzabbau und die Strategie der Regierung bezüglich des Parkplatzabbaus gefragt. Es wird auch gefragt, ob die Anwohner über die Baustellen informiert wurden und warum es zu Verzögerungen kam.
21.5536;https://grosserrat.bs.ch/dokumente/100395/000000395085.pdf;000000395085.pdf;Das Bundesamt für Umwelt hat ein erfolgreiches Pilotprojekt durchgeführt, bei dem verschiedene Asphaltmischungen getestet wurden, um die Bildung von städtischen Hitzeinseln zu reduzieren. Dabei konnte eine Reduktion der Temperatur um bis zu 12 Grad erreicht werden. Die Verwendung von kühlenden Strassenbelägen ist eine effektive Maßnahme, um die Auswirkungen der Hitze im Sommer zu mindern. Die Interpellantin stellt dem Regierungsrat Fragen zur Berücksichtigung dieser Beläge bei Tiefbauprojekten in Basel-Stadt, der Möglichkeit der Verwendung bei bereits verabschiedeten oder laufenden Projekten und den zu erwartenden Mehrkosten.
21.5533;https://grosserrat.bs.ch/dokumente/100395/000000395084.pdf;000000395084.pdf;Es besteht ein Bedarf an einem digitalen Forum für Basel, das verschiedene behördliche Dienstleistungen und lokale Kontakte vereint. Die Nutzung von Social Media-Plattformen wie Facebook birgt Probleme wie Monopolbildung und mangelnde Datensicherheit. Ein alternatives Forum sollte für alle Menschen in Basel und möglicherweise auch für Touristen zugänglich sein, mehrsprachig sein und eine benutzerfreundliche Registrierung und Bedienung bieten.
21.5532;https://grosserrat.bs.ch/dokumente/100395/000000395082.pdf;000000395082.pdf;Die Corona-Pandemie hat das Arbeitsmodell verändert, insbesondere das Home-Office. In der Schweiz gibt es jedoch keine gesetzliche Regelung für das Home-Office. Grenzgänger dürfen nur maximal 25% ihrer Arbeitszeit im Home-Office arbeiten, was für Arbeitgeber ungünstig ist. Es wird nach einer Lösung und der Stellungnahme des Regierungsrats zu möglichen Auswirkungen des Rahmenabkommens mit der EU gefragt.
21.553;https://grosserrat.bs.ch/dokumente/100395/000000395079.pdf;000000395079.pdf;Die Videoüberwachung an der Uferstrasse wird als möglicherweise rechtswidrig angesehen. Es wurden verschiedene Straftaten begangen, jedoch wurden keine Kennzeichnungen an den Zugängen zur überwachten Zone angebracht. Der Regierungsrat muss nun klären, ob die Kameras signalisiert werden müssen und ob eine Vorabkontrolle stattgefunden hat.
21.5528;https://grosserrat.bs.ch/dokumente/100395/000000395077.pdf;000000395077.pdf;Die betroffenen Geschäfte benötigen finanzielle Unterstützung, da sie aufgrund der langen Einschränkungen im zweiten Lockdown ihre Reserven aufgebraucht haben. Die Regierung sollte schnell handeln, um ihre Existenz zu sichern und die wirtschaftlichen Folgen der Krise abzumildern. Es besteht die Notwendigkeit, die Chancengleichheit bei der Finanzierung mit Steuergeldern zu beachten, da einige Geschäfte bei der Mietzinshilfe II benachteiligt sind.
21.5523;https://grosserrat.bs.ch/dokumente/100395/000000395075.pdf;000000395075.pdf;Eine Petition in Basel fordert die konsequente Umsetzung der Gesetzgebung gegenüber Bettlern oder die Erarbeitung einer neuen Rechtsgrundlage. Das Betteln hat verschiedene Formen angenommen und betrifft alle Bürgerinnen. Die Petition bittet um Unterstützung, um die Stadt Basel, ihre Kultur und ihre Menschen zu schützen.
21.5521;https://grosserrat.bs.ch/dokumente/100395/000000395073.pdf;000000395073.pdf;Die Schulzuteilung im Einzugsgebiet der Primarstufe Peters sorgt jedes Jahr für Aufregung bei Eltern, da das Petersschulhaus nur eine Klasse pro Jahrgang aufnehmen kann. Viele Schülerinnen und Schüler werden daher ins weiter entfernte Münsterschulhaus oder in die PS Rittergasse eingeteilt. Das Erziehungsdepartement hat beschlossen, dieses Jahr zwei erste Schulklassen im Petersschulhaus zu bilden und das Münsterschulhaus nicht für die Primarklassen zu nutzen. Der Regierungsrat wird um Auskunft über die Schülerzahlen in den Quartieren am Ring und Innenstadt in den letzten 10 Jahren und eine Prognose für die nächsten 5 Jahre gebeten. Es werden weitere Fragen zur Schulzuteilung, den Kosten des ungenutzten Münsterschulhauses, den Räumlichkeiten für Förderangebote und den Maßnahmen zur Sicherheit der Schulkinder gestellt.
21.552;https://grosserrat.bs.ch/dokumente/100395/000000395072.pdf;000000395072.pdf;Interpellation Nr. 95 (September 2021) bezieht sich auf die Auswirkungen des Abbruchs der Verhandlungen über das Rahmenabkommen zwischen der Schweiz und der EU auf die Universität und die Forschung. Insbesondere die Region Basel ist von den Konsequenzen betroffen, da die Universität, die Fachhochschule und Forschungsinstitutionen Gefahr laufen, aus europäischen Programmen ausgeschlossen zu werden. Eine gute Zusammenarbeit mit den Nachbarländern ist für den Standort Basel wichtig, um langfristige Schäden zu vermeiden. Die Interpellantin bittet den Regierungsrat um Beantwortung von Fragen zur Bedrohung von Universitäts- und Forschungsprogrammen in Basel-Stadt sowie zur Vorbereitung auf mögliche Veränderungen in der Zusammenarbeit mit europäischen Institutionen.
21.5517;https://grosserrat.bs.ch/dokumente/100395/000000395066.pdf;000000395066.pdf;Die Motion fordert gleiche Rechte für alle Quartiere bei Bauvorhaben und bezieht sich auf die Eckliegenschaft am St.Johanns-Platz mit der Pizzeria «Da Gianni». Es wird betont, dass demokratische Überprüfungsmöglichkeiten im Baurecht wichtig sind und dass das Raumplanungsrecht beschleunigt werden sollte. Es wird vorgeschlagen, dass im kantonalen Rekursverfahren keine Parteientschädigungen gezahlt werden sollen und dass bei mutwilliger Prozessführung Verfahrenskosten auferlegt werden können.
21.0397;tbd;tbd;
21.5513;https://grosserrat.bs.ch/dokumente/100394/000000394987.pdf;000000394987.pdf;Der Regierungsrat soll sicherstellen, dass Obdachlose unabhängig von ihrem Aufenthaltsstatus und Anmeldekanton besseren Zugang zu staatlichen und nichtstaatlichen Angeboten erhalten. Die Dienstleistungen sollen ausgebaut und den Bedürfnissen verschiedener Personengruppen angepasst werden. Der Kanton soll die koordinative Führung übernehmen und bei Bedarf die entsprechenden Finanzmittel bereitstellen. Es sollen niederschwellige Übernachtungsmöglichkeiten im Winter eingerichtet und ganzjährige Übernachtungsangebote geprüft werden. Niederschwellige Beratungsangebote für Armutsreisende sollen aufgebaut und staatliche Stellen sowie private Institutionen dabei unterstützt werden, Fachwissen aufzubauen. Betroffene sollen in die Planung der Maßnahmen einbezogen werden.
21.5512;https://grosserrat.bs.ch/dokumente/100394/000000394940.pdf;000000394940.pdf;Es wird vorgeschlagen, geeignete Straßen während der Sommerferien temporär als Ferienstraßen und Aufenthaltsorte zu gestalten. Es soll geprüft werden, ob eine temporäre Durchfahrtsbeschränkung für Anwohner, ansässige Betriebe, Zulieferer und Einsatzfahrzeuge eingeführt werden kann. Dabei soll besonderes Augenmerk auf eine klimaangepasste Gestaltung mit ausreichender Beschattung und Abkühlung sowie vielseitigen Bewegungsangeboten gelegt werden.
21.5508;https://grosserrat.bs.ch/dokumente/100394/000000394936.pdf;000000394936.pdf;Die Unterzeichnenden sind der Meinung, dass ein eigenes Gesetz die nötige rechtliche Grundlage schafft, um die Tagesstruktur und Ferienangebote langfristig zu sichern und weiterzuentwickeln.
21.5506;https://grosserrat.bs.ch/dokumente/100394/000000394934.pdf;000000394934.pdf;Die Interpellation fordert den Regierungsrat auf, die Möglichkeiten von Grossbaumverpflanzungen zu prüfen und diese bei der Umgestaltung der BVB-Haltestelle Margarethen zu berücksichtigen. Es wird erwartet, dass die Stadt kreativer mit den bestehenden Bäumen umgeht, um das Ziel einer möglichst großen Blattoberfläche zu erreichen. Es werden Fragen gestellt, ob die betroffenen Bäume umgepflanzt werden können, ob der Regierungsrat bereit ist, auf die Fällung der Bäume zu verzichten und sie an einem anderen Ort zu verpflanzen, und ob er bereit ist, bei zukünftigen Projekten eine Verpflanzung der betroffenen Bäume zu prüfen.
21.5505;https://grosserrat.bs.ch/dokumente/100394/000000394933.pdf;000000394933.pdf;Die Stadt plant, 17 Bäume in der Margarethenstrasse zu fällen, um eine verbesserte Haltestelle zu bauen. Es gibt Kritik und Forderungen, die Bäume zu retten. Die Verhältnismäßigkeit des Eingriffs in den Baumbestand wird in Frage gestellt und es wird vorgeschlagen, die Planung zu überdenken und die Arbeiten bei den Bäumen auszusetzen. Es werden Fragen zur genauen Planung der Baumfällung, zur Realisierung unbestrittener Teilprojekte ohne Baumgefährdung und zur Möglichkeit einer einfachen Haltestelle gestellt.
21.5501;https://grosserrat.bs.ch/dokumente/100394/000000394919.pdf;000000394919.pdf;Im Margarethenpark und Schwarzpark sollen alte Bäume für zusätzliche Wege gefällt werden. Umweltverbände und Begleitgruppen kritisieren dies und stellen Fragen zum Baummanagement gemäß den Anforderungen von Grünstadt-Basel. Der Regierungsrat wird gebeten, Auskunft über die Zertifizierung 2018, Verbesserungspotenzial für das Goldlabel 2022, die Bewertung der Maßnahme 26 (PU2) Baumpflege und Baumschutz, die Kriterien für Baumfällungen gemäß dem Basler Baumschutzgesetz und das Baumschutzkonzept in Basel-Stadt zu geben.
21.5493;https://grosserrat.bs.ch/dokumente/100394/000000394783.pdf;000000394783.pdf;Die Verfahren beim Grundbuchamt dauern mehrere Monate, was für die Betroffenen mühsam ist. In einigen Kantonen werden die Geschäfte bereits nach zwei Wochen abgeschlossen. Der Regierungsrat wird gefragt, ob ihm die langen Verfahrensabläufe bekannt sind und ob er der Meinung ist, dass sie verkürzt werden sollten. Es wird nach den kurzfristigen Maßnahmen gefragt, die der Regierungsrat gegen die lange Verfahrensdauer ergreifen kann und will.
21.5488;https://grosserrat.bs.ch/dokumente/100394/000000394778.pdf;000000394778.pdf;gegeben.
21.5485;https://grosserrat.bs.ch/dokumente/100394/000000394775.pdf;000000394775.pdf;Es wird nach Korruptionsfällen in der Basler Verwaltung gefragt und wie diese bekämpft werden. Es wird nach einer Anti-Korruptions-Stelle beim Kanton Basel-Stadt und der Zuständigkeit im Falle eines Korruptionsfalls gefragt. Es wird auch nach möglichen korruptionspräventiven Maßnahmen wie einer sicheren Anstellung und guter Entlohnung gefragt.
21.5481;https://grosserrat.bs.ch/dokumente/100394/000000394771.pdf;000000394771.pdf;"Der Antragsteller fordert die Rückkehr großer Fernsehshows nach Basel und erinnert an die Beliebtheit von ""Einer wird gewinnen"" und ""Wetten Dass"". Er bittet die Regierung um Unterstützung bei der Zusammenarbeit mit dem Schweizer Fernsehen in Zürich, um solche Shows wieder nach Basel zu bringen."
21.5473;https://grosserrat.bs.ch/dokumente/100394/000000394753.pdf;000000394753.pdf;Die Digitalisierung der Kantonsverwaltung in Basel-Stadt ist dringend erforderlich, um effizienter und bürgernäher zu arbeiten. Andere Kantone haben bereits erfolgreiche Beispiele gezeigt, wie dies umgesetzt werden kann. Es ist technologisch möglich, Daten der Bürger zu prüfen und automatisch Leistungen anzubieten, was Einsparungen bringen könnte. Die Regierung von Basel sollte sich mit der bevorstehenden Pensionierungswelle auseinandersetzen und Maßnahmen ergreifen.
21.5471;https://grosserrat.bs.ch/dokumente/100394/000000394751.pdf;000000394751.pdf;Bei der letzten Wahl in Basel wurden zwei Regierungsräte abgewählt, was zu vielen Neubesetzungen in den Ministerien führte. Die Regierungsräte lassen ihre Beamten arbeiten, führen jedoch wenig und fragen, begleiten und reden stattdessen viel. Es wird nach einem City-Manager gefragt, der alles zusammenführt, und nach Informationen über den Wechsel von einem Regierungsrat zum anderen. Zudem wird eine Übersicht über die Leitungsfunktionen und engen Mitarbeiter der Regierungsräte sowie die Bestätigung, dass jeder Regierungsrat einen persönlichen Mitarbeiter einstellen kann, gewünscht.
21.5469;https://grosserrat.bs.ch/dokumente/100394/000000394749.pdf;000000394749.pdf;Die Halbkantone Basel-Landschaft und Basel-Stadt haben sich 2005 nach Spannungen über den Finanzausgleich geeinigt. Es wird gefragt, ob die Spannungen abgenommen haben und wie viel beide Kantone zum Finanzausgleich beitragen. Es wird auch nach weiteren Bereichen und einem Abkommen mit Solothurn gefragt.
21.5466;https://grosserrat.bs.ch/dokumente/100394/000000394746.pdf;000000394746.pdf;In Basel wird die Kontrolle von grenzüberschreitenden Postsendungen verstärkt, um den Drogenhandel einzudämmen. Es ist unklar, ob Basel eine Zusammenarbeit mit Europol hat und ob es spezialisierte Mitarbeiter für grenzüberschreitende Kriminalität gibt. Es wird nach Informationen zur Schleuserkriminalität an den Grenzen von Basel zu Deutschland und Frankreich gefragt und wo die ehemaligen Grenzbeamten jetzt eingesetzt werden. Es wird auch nach der Anzahl der spezialisierten Staatsanwälte in Basel und deren Vorgehensweise bei grenzüberschreitender Kriminalität gefragt.
21.5474;https://grosserrat.bs.ch/dokumente/100394/000000394676.pdf;000000394676.pdf;Die Regierung schlägt vor, dass Personen aus EU/EFTA Staaten für Aufenthalte von höchstens 3 Monaten keine Aufenthaltsbewilligung benötigen. Armutsreisende können Nothilfe beanspruchen, solange die Notlage besteht, jedoch maximal bis zur frühstmöglichen Ausreise. Durchreisende Bettler:innen, die die hiesigen Gesetze einhalten, können sich 90 Tage in Basel aufhalten. Die Kantonspolizei informiert die Bettler:innen über die Erwartungen der Bevölkerung zum Verhalten im öffentlichen Raum. Es werden Meldungen über die Aktivitäten der Bettler:innen überprüft und die Aufenthaltsdauer kontrolliert. Dies erfordert weitere Handlungen und Sachverhaltensabklärungen. Es werden verschiedene Maßnahmen zur Bewältigung der Probleme im öffentlichen Raum vorgeschlagen. Dazu gehört die mögliche temporäre Aufstockung des Personals für Kontrollen und Vermittler. Eine Sensibilisierungskampagne für die Bevölkerung wird geprüft, unter Berücksichtigung der Erfahrungen anderer Städte wie Bern. Gezielte Hilfsmaßnahmen und -projekte in den Herkunftsregionen von Armutsreisenden werden ebenfalls geprüft und möglicherweise umgesetzt. Die Wirksamkeit der getroffenen Maßnahmen soll regelmäßig überprüft werden. Die genannten Personen sind verantwortlich für die Umsetzung dieser Maßnahmen.
21.5454;https://grosserrat.bs.ch/dokumente/100394/000000394666.pdf;000000394666.pdf;Die Öffentliche Arbeitslosenkasse hat Probleme mit ihrer telefonischen Erreichbarkeit, obwohl sie ansonsten gute Arbeit leistet. Die begrenzten Anrufzeiten und häufig besetzten Leitungen stellen ein Hindernis dar. Es wird vorgeschlagen, eine modernere Telefonanlage einzubauen, um die Situation zu verbessern und eine Warteschleife einzuführen.
21.545;https://grosserrat.bs.ch/dokumente/100394/000000394647.pdf;000000394647.pdf;Die UBS hat in einem Bericht die Rentabilität von energetischen Sanierungen von Liegenschaften hervorgehoben. Insbesondere Leerkündigungen werden als besonders profitabel dargestellt, da dadurch die Mietpreise um 40 Prozent erhöht werden können. Die UBS spricht von einer Sanierungsrendite von 4 Prozent und zeigt auch Teil-Sanierungen in bewohntem Zustand als interessante Investitionsmöglichkeit auf, um die Mieten über die gesetzlich erlaubte Mietpreisanpassung hinaus zu erhöhen. Der Autor des Artikels stellt der Regierung Fragen zu ihrer Zusammenarbeit mit der UBS und ob sie Maßnahmen zum Schutz der Mieter ergreifen wird. Er bezieht sich auch auf einen UN-Bericht über Massenkündigungen am Basler Schorenweg und fragt, ob die Regierung die kantonale Wohnschutzpolitik verletzt sieht.
21.5445;https://grosserrat.bs.ch/dokumente/100394/000000394641.pdf;000000394641.pdf;Die Interpellantin schlägt vor, älteren Steuerpflichtigen im Kanton eine Instruktion zur Nutzung der digitalen Steuererklärung anzubieten. Dies könnte durch bestehende Organisationen wie Pro Senectute oder GGG umgesetzt werden, die dafür entschädigt werden und geeignete Mitarbeitende als Instruktorinnen und Instruktoren stellen. Der Regierungsrat wird gebeten zu prüfen, ob solche Angebote kostenlos oder gegen einen geringen Unkostenbeitrag angeboten werden könnten.
21.5443;https://grosserrat.bs.ch/dokumente/100394/000000394639.pdf;000000394639.pdf;"Das Überparteiliche Komitee ""Kein Parking unter dem Tschudi-Park"" hat Einsprache gegen den Bebauungsplan erhoben und fordert den Abbau von oberirdischen Parkplätzen sowie adäquate Ersatzstandorte für Schulhäuser. Der Regierungsrat wird um Auskunft gebeten, wie die vielen Einsprachen zügig und rechtsstaatlich behandelt werden können. Es wird gefragt, ob der Regierungsrat das UKBB und das Parking als private Bauherrschaft und private Parkplätze betrachtet und ob er das öffentliche Interesse am UKBB anerkennt. Es wird auch gefragt, ob der geplante Gestaltungswettbewerb für die Grünanlagen unabhängig von der Planauflage UKBB-Parking durchgeführt werden kann und ob der Regierungsrat die Vorlage der Stadtgärtnerei dem Parlament vorlegen wird. Schließlich wird gefragt, ob der Regierungsrat den Bebauungsplan festsetzen wird, um den Bau des Parkings zu ermöglichen. Das Überparteiliche Komitee ""Kein Parking unter dem Tschudi-Park"" fordert eine demokratische Gestaltung des Bebauungsplans für das UKBB-Parken und eine Vorlage an den Grossen Rat, um sicherzustellen, dass die Willensbildung bis zur erwarteten Referendumsabstimmung gewährleistet ist."
21.5442;https://grosserrat.bs.ch/dokumente/100394/000000394638.pdf;000000394638.pdf;Im Juni 2021 wurde eine Interpellation eingereicht, die sich mit den neu veröffentlichten Richtlinien für Kundgebungen im Kanton Basel-Stadt befasst. Die Richtlinien sorgen bei einigen Menschen, insbesondere beim Klimastreik, für Unbehagen und offene Fragen, da sie befürchten, dass regelmäßige Klimademonstrationen dadurch eingeschränkt werden könnten und sehen darin eine Beschränkung der Meinungsfreiheit. Der Interpellant stellt dem Regierungsrat mehrere Fragen zur Demo-Praxis der Kantonspolizei, unter anderem zur rechtlichen Grundlage, zur Gewichtung der Meinungsfreiheit, zur Entscheidung über die Beanspruchung des öffentlichen Grundes, zur Prüfung von Gewaltabsichten der Demonstrierenden, zur Entstehung und Verbindlichkeit der Richtlinien, zur Beteiligung des Regierungsrats bei der Bewilligung und dem Verlauf von Demonstrationen und zur Kommunikationsstrategie der Kantonspolizei bei illegalen Demonstrationen.
21.5438;https://grosserrat.bs.ch/dokumente/100394/000000394635.pdf;000000394635.pdf;Caritas Schweiz setzt sich dafür ein, die Armutsgefährdung von Alleinerziehenden in der Schweiz zu reduzieren. Dafür sollen finanzielle Unterstützung und bedarfsabhängige Sozialleistungen verbessert werden. Zudem sollen Maßnahmen ergriffen werden, um die Integration von Alleinerziehenden in den Arbeitsmarkt zu fördern. Weitere Informationen dazu finden sich auf der Website von Caritas Schweiz.
21.5434;https://grosserrat.bs.ch/dokumente/100394/000000394511.pdf;000000394511.pdf;"Das Niederholzquartier in Riehen hat das größte Einzugsgebiet und einen steigenden Bedarf an Schulraum. Die Gemeinde Riehen hat versucht, das benachbarte ""Alte Niederholzschulhaus"" zu kaufen oder anzumieten, wurde jedoch abgelehnt. Es wird gefordert, dass der Kanton Basel-Stadt nachhaltige Lösungen findet und das Niederholzschulhaus koordiniert genutzt wird, um Verbesserungen zu erreichen."
21.543;https://grosserrat.bs.ch/dokumente/100394/000000394462.pdf;000000394462.pdf;Die Geschäftsdaten des Grossrats sollen in die Open Government Data Plattform des Kantons Basel-Stadt integriert werden. Bisher werden die Daten in zwei getrennten Datenhaltungen abgelegt und sind unstrukturiert. Durch eine Konsolidierung, Strukturierung und elektronische Verfügbarkeit über die Open Data Plattform könnten die Daten einfacher extrahiert und bearbeitet werden.
21.5422;https://grosserrat.bs.ch/dokumente/100394/000000394455.pdf;000000394455.pdf;"Die Initiative ""Recht auf Wohnen"" wurde angenommen und es werden kurzfristige Maßnahmen gegen Obdachlosigkeit gefordert. Die Umnutzung von Hotels zur Unterbringung von wohnungslosen Menschen wird vorgeschlagen, um soziale Unterstützung und langfristige Lösungen zu bieten. Eine Gruppe von Politikern unterstützt diese Motion."
21.5418;https://grosserrat.bs.ch/dokumente/100394/000000394453.pdf;000000394453.pdf;Die Regierung hat auf die schriftliche Anfrage nur unzureichend geantwortet und empfiehlt, sich an das Büro des Grossen Rates zu wenden. Dies verletzt die Gewaltenteilung und zeigt mangelnden Respekt gegenüber der Legislative. Die Fragen zu vergangenem und zukünftigem Handeln der Regierung betreffen unter anderem die Übernahme von Verfahrenskosten, Parteientschädigungen und die Notwendigkeit einer Untersuchung in alle Richtungen. Es wird gefragt, ob der Grundsatz der gleich langen Spieße verletzt wird und ob die Regierung bereit ist, das Kostenrisiko für Initiativkomitees zu übernehmen.
21.5407;https://grosserrat.bs.ch/dokumente/100394/000000394440.pdf;000000394440.pdf;Die Stadtgärtnerei Basel testet derzeit die intelligente Baumgrube, um Kosten- und Wassereinsparungen zu erzielen und die Lebensdauer des Baums zu verlängern. Basel-Stadt strebt eine Vorreiterrolle in der Digitalisierung an und prüft Ideen zur Digitalisierung und den Einsatz von Messsensoren. Erfahrungen mit ähnlichen Sensorsystemen in anderen Bereichen werden erfragt.
